account_id,snapshot_date,usage_count_last_1m,usage_duration_last_1m,error_count_last_1m,active_features_last_1m,usage_count_last_3m,usage_duration_last_3m,error_count_last_3m,active_features_last_3m,usage_count_last_6m,usage_duration_last_6m,error_count_last_6m,active_features_last_6m,usage_trend_3m,usage_trend_pct_3m,error_trend_3m,active_features_drop_3m,label,account_age_days,months_since_first_usage,months_since_last_usage,avg_monthly_usage_6m,usage_mean_prev_6m,usage_std_prev_6m,usage_z_1m,duration_mean_prev_6m,duration_std_prev_6m,duration_z_1m,features_mean_prev_6m,features_z_1m,flag_zero_usage_1m,flag_usage_drop_40pct,flag_feature_collapse,flag_error_spike,flag_recent_inactivity,plan_tier,industry,country,seats,is_trial
A-1f7acb,2024-11-30,8,4776,3,1,60,19485,8,7,186,51042,22,16,-18.0,-0.2950819672131147,0.5,-6,0,482,22.466666666666665,0.0,31.0,32.0,19.43193248238579,-1.2350803908296086,8540.666666666666,5091.706341362064,-0.7393723073432826,3.1666666666666665,-2.1666666666666665,0,1,1,0,0,Basic,FinTech,UK,64,True
A-1f7acb,2024-12-31,11,1529,0,1,32,6981,3,3,132,40084,15,13,0.5,0.0151515151515151,-1.5,-2,0,513,23.5,0.6,22.0,31.0,20.659138413786767,-0.9680945367285292,8507.0,5120.560281844165,-1.3627414998665222,3.0,-2.0,0,1,1,0,0,Basic,FinTech,UK,64,True
A-202b67,2024-05-31,12,3060,0,1,12,3060,0,1,52,13130,6,4,12.0,0.9230769230769232,0.0,0,0,70,16.8,0.0,8.666666666666666,22.0,13.3566462856512,-0.7486908792405423,6680.666666666667,5365.44147919504,-0.6748124418151423,2.3333333333333335,-1.3333333333333335,0,0,1,0,0,Pro,HealthTech,US,11,False
A-202b67,2024-06-30,51,11620,4,5,63,14680,4,6,96,21124,5,9,45.0,0.703125,4.0,-1,0,100,17.8,0.0,16.0,,,,,,,,,0,0,0,0,0,Pro,HealthTech,US,11,False
A-202b67,2024-07-31,17,438,0,2,80,15118,4,7,94,15664,5,8,-14.5,-0.1790123456790123,-2.0,-5,0,131,18.833333333333332,0.0,15.666666666666666,31.5,27.577164466275352,-0.5257973310466708,7340.0,6052.834046956847,-1.1402922904072996,3.0,-1.0,0,1,0,0,0,Pro,HealthTech,US,11,False
A-202b67,2024-08-31,20,5968,1,2,88,18026,5,8,100,21086,5,9,-14.0,-0.1573033707865168,-1.0,-6,1,162,19.866666666666667,0.0,16.666666666666668,26.666666666666668,21.22105872319601,-0.31415333417018587,5039.333333333333,5847.871521616505,0.15880421843658338,2.6666666666666665,-0.6666666666666665,0,1,0,0,0,Pro,HealthTech,US,11,False
A-22d9d2,2024-04-30,55,16650,7,6,101,36776,8,9,164,46804,8,15,32.0,0.3137254901960784,6.5,-3,0,39,16.133333333333333,0.0,27.333333333333332,25.0,17.644640357154728,1.7002329145009962,5271.5,4797.291562260244,2.371859173026198,2.5,3.5,0,0,0,0,0,Pro,DevTools,FR,8,False
A-22d9d2,2024-05-31,55,17290,5,5,131,42653,13,11,195,61229,13,16,17.0,0.1287878787878787,1.0,-6,0,70,17.166666666666668,0.0,32.5,,,,,,,,,0,0,0,0,0,Pro,DevTools,FR,8,False
A-22d9d2,2024-06-30,40,21472,0,4,150,55412,12,12,227,82101,13,16,-15.0,-0.0993377483443708,-6.0,-8,0,100,18.166666666666668,0.0,37.833333333333336,55.0,0.0,-15000000.0,16970.0,452.54833995939043,9.948108505835819,5.5,-1.5,0,1,0,0,0,Pro,DevTools,FR,8,False
A-22d9d2,2024-07-31,53,12647,0,4,148,51409,5,10,249,88185,13,16,5.5,0.0369127516778523,-2.5,-6,0,131,19.2,0.0,41.5,50.0,8.660254037844387,0.3464101215137801,18470.666666666668,2618.85496607455,-2.223745392503398,5.0,-1.0,0,1,0,0,0,Pro,DevTools,FR,8,False
A-22d9d2,2024-08-31,29,9869,0,3,122,43988,0,10,253,86641,13,17,-17.5,-0.1422764227642276,0.0,-7,0,162,20.233333333333334,0.0,42.166666666666664,50.75,7.22841614740048,-3.00895750154954,17014.75,3612.6224431383175,-1.9779952404365921,4.75,-1.75,0,1,0,0,0,Pro,DevTools,FR,8,False
A-22d9d2,2024-09-30,20,8778,2,2,102,31294,2,8,252,86706,14,16,-21.0,-0.203883495145631,2.0,-6,1,192,21.233333333333334,0.0,42.0,46.4,11.567194992737004,-2.2823163034996945,15585.6,4472.206312325047,-1.5222016881727014,4.4,-2.4000000000000004,0,1,0,0,0,Pro,DevTools,FR,8,False
A-241e75,2024-09-30,22,8470,0,1,44,10736,6,2,56,13616,6,2,11.0,0.2444444444444444,-3.0,-1,1,89,20.666666666666668,0.0,9.333333333333334,42.0,14.939879517586478,-1.338698791898436,14451.0,4870.770616647842,-1.2279371108812966,4.0,-3.0,0,0,1,0,0,Enterprise,EdTech,US,3,False
A-241e75,2024-10-31,8,3656,0,1,19,7891,0,2,36,10464,3,3,2.5,0.125,0.0,-1,0,120,21.7,0.0,6.0,,,,,,,,,0,0,1,0,0,Enterprise,EdTech,US,3,False
A-241e75,2024-11-30,15,8325,0,1,34,16216,0,3,45,17349,3,4,5.5,0.1571428571428571,0.0,-2,1,150,22.7,0.0,7.5,15.0,9.899494936611665,0.0,6063.0,3404.0120446320398,0.6645099869439514,1.0,0.0,0,0,1,0,0,Enterprise,EdTech,US,3,False
A-2446e3,2024-02-29,90,12952,2,5,162,25596,4,9,218,52086,6,11,54.0,0.3312883435582822,1.0,-4,0,50,13.4,0.0,36.333333333333336,15.0,7.0,10.714284183673687,6817.0,2738.466176530212,2.240305193593108,1.0,4.0,0,0,0,0,0,Pro,EdTech,IN,27,False
A-2446e3,2024-03-31,24,792,0,1,150,21952,4,8,242,52878,6,12,-39.0,-0.2582781456953642,-2.0,-7,0,81,14.433333333333334,0.0,40.333333333333336,,,,,,,,,0,1,1,0,0,Pro,EdTech,IN,27,False
A-2446e3,2024-04-30,20,8300,4,1,134,22044,6,7,244,53978,10,13,-37.0,-0.2740740740740741,3.0,-6,0,111,15.433333333333334,0.0,40.666666666666664,57.0,46.66904755831214,-0.7928166770695821,6872.0,8598.418459228418,0.1660770531935782,3.0,-2.0,0,1,1,0,0,Pro,EdTech,IN,27,False
A-2446e3,2024-05-31,92,46864,2,4,136,55956,6,6,298,81552,10,13,70.0,0.5109489051094891,0.0,-2,0,142,16.466666666666665,0.0,49.666666666666664,44.666666666666664,39.31072796748151,1.204081800988434,7348.0,6135.644057472696,6.4403996749831744,2.3333333333333335,1.6666666666666665,0,0,0,0,0,Pro,EdTech,IN,27,False
A-2446e3,2024-06-30,26,4238,0,1,138,59402,6,6,288,81354,10,12,-30.0,-0.2158273381294964,-3.0,-5,1,172,17.466666666666665,0.0,48.0,56.5,39.87898360456712,-0.7648138562812606,17227.0,20383.227974652757,-0.6372395979437128,2.75,-1.75,0,1,1,0,0,Pro,EdTech,IN,27,False
A-249769,2024-07-31,33,4128,0,3,71,17599,2,6,163,35801,8,14,14.0,0.1944444444444444,-1.0,-3,0,97,18.9,0.0,27.166666666666668,50.4,37.13219627223793,-0.4685960238881203,14629.2,18583.58983619688,-0.5650791957849187,2.4,0.6000000000000001,0,0,0,0,0,Enterprise,Cybersecurity,US,4,False
A-249769,2024-08-31,49,18009,2,5,101,31998,2,8,212,53810,10,16,23.0,0.2254901960784313,2.0,-3,0,128,19.933333333333334,0.0,35.333333333333336,,,,,,,,,0,0,0,0,0,Enterprise,Cybersecurity,US,4,False
A-249769,2024-09-30,16,7015,0,2,98,29152,2,9,212,58921,10,17,-25.0,-0.2525252525252525,-1.0,-7,0,158,20.933333333333334,0.0,35.333333333333336,41.0,11.313708498984761,-2.2097084958954785,11068.5,9815.349229650466,-0.41297562671963867,4.0,-2.0,0,1,0,0,0,Enterprise,Cybersecurity,US,4,False
A-249769,2024-10-31,54,16354,0,6,119,41378,2,12,190,58977,4,17,21.5,0.1791666666666666,-1.0,-6,0,189,21.966666666666665,0.0,31.666666666666668,32.666666666666664,16.502525059315417,1.2927313828594746,9717.333333333334,7324.4449846615225,0.9060982340175583,3.3333333333333335,2.6666666666666665,0,0,0,0,0,Enterprise,Cybersecurity,US,4,False
A-271f46,2023-04-30,5,2045,0,1,37,7958,2,4,37,7958,2,4,-11.0,-0.2894736842105263,-1.0,-3,0,80,2.466666666666667,0.0,6.166666666666667,38.0,17.18526500620032,-1.9202495898576044,11376.5,6839.3225054338045,-1.3643895270652588,4.0,-3.0,0,1,1,0,0,Pro,DevTools,US,38,False
A-271f46,2023-05-31,11,5016,0,1,33,11009,0,4,48,12974,2,5,0.0,0.0,0.0,-3,0,111,3.5,0.0,8.0,,,,,,,,,0,1,1,0,0,Pro,DevTools,US,38,False
A-271f46,2023-06-30,7,644,0,1,23,7705,0,3,55,13618,2,6,-1.0,-0.0416666666666666,0.0,-2,0,141,4.5,0.0,9.166666666666666,8.0,4.242640687119285,-0.2357022048399734,3530.5,2100.8142469052327,-1.3739910622170388,1.0,0.0,0,1,1,0,0,Pro,DevTools,US,38,False
A-271f46,2023-07-31,22,11094,0,2,40,16754,0,4,77,24712,2,8,13.0,0.3170731707317073,0.0,-2,0,172,5.533333333333333,0.0,12.833333333333334,7.666666666666667,3.0550504633038935,4.691683104360052,2568.3333333333335,2232.4883724967826,3.8189075329036437,1.0,1.0,0,0,0,0,0,Pro,DevTools,US,38,False
A-271f46,2023-08-31,6,822,0,1,35,12560,0,4,68,23569,0,8,-8.5,-0.2361111111111111,0.0,-3,0,203,6.566666666666666,0.0,11.333333333333334,11.25,7.588368291888139,-0.6918482480303346,4699.75,4636.20724119763,-0.8364056646790211,1.25,-0.25,0,1,1,0,0,Pro,DevTools,US,38,False
A-271f46,2023-10-31,53,12266,0,4,59,13088,0,5,99,29842,0,9,50.0,0.8333333333333334,0.0,-1,0,264,8.6,0.0,16.5,10.2,6.97853852894716,6.133088423797631,3924.2,4373.58002098967,1.9073161936122685,1.2,2.8,0,0,0,0,0,Pro,DevTools,US,38,False
A-271f46,2023-11-30,21,9639,0,2,74,21905,0,6,109,34465,0,9,-5.5,-0.0733333333333333,0.0,-4,0,294,9.6,0.0,18.166666666666668,17.333333333333332,18.554424449889755,0.19761682605420983,5314.5,5186.53702387248,0.8337933344081979,1.6666666666666667,0.33333333333333326,0,1,0,0,0,Pro,DevTools,US,38,False
A-271f46,2023-12-31,22,4013,0,3,96,25918,0,9,124,37834,0,11,-15.0,-0.1546391752577319,0.0,-6,0,325,10.633333333333333,0.0,20.666666666666668,20.0,17.549928774784245,0.11396056996613181,6580.166666666667,5155.599457547752,-0.49793757007449835,1.8333333333333333,1.1666666666666667,0,1,0,0,0,Pro,DevTools,US,38,False
A-271f46,2024-01-31,18,6864,0,2,61,20516,0,7,120,33604,0,10,-3.5,-0.0564516129032258,0.0,-5,0,356,11.666666666666666,0.0,20.0,21.833333333333332,16.987250120801388,-0.22565942577014728,6413.0,5232.152291361558,0.08619779677636999,2.1666666666666665,-0.16666666666666652,0,1,0,0,0,Pro,DevTools,US,38,False
A-271f46,2024-02-29,19,3524,1,2,59,14401,1,6,133,36306,1,11,-1.0,-0.0166666666666666,1.0,-4,0,385,12.633333333333333,0.0,22.166666666666668,23.666666666666668,15.603418428878548,-0.29907974261267883,7449.666666666667,4412.506347493074,-0.8896682195159518,2.3333333333333335,-0.3333333333333335,0,1,0,0,0,Pro,DevTools,US,38,False
A-271f46,2024-04-30,43,15555,6,3,62,19079,7,5,123,39595,7,11,33.5,0.5317460317460317,5.5,-2,0,446,14.666666666666666,0.0,20.5,23.166666666666668,15.715173135115842,1.2620498610330628,6188.0,4240.988988431825,2.208682933000238,2.3333333333333335,0.6666666666666665,0,0,0,0,0,Pro,DevTools,US,38,False
A-271f46,2024-06-30,33,13992,2,4,76,29547,8,7,113,39935,9,11,11.5,0.1493506493506493,-1.0,-3,0,507,16.7,0.0,18.833333333333332,29.333333333333332,14.868310820892424,0.24660948134773433,8643.5,4747.626554395365,1.1265629125613896,2.6666666666666665,1.3333333333333335,0,0,0,0,0,Pro,DevTools,US,38,False
A-271f46,2024-07-31,8,3000,2,1,41,16992,4,4,103,36071,11,9,-8.5,-0.2023809523809523,1.0,-3,1,538,17.733333333333334,0.0,17.166666666666668,26.0,9.919677414109799,-1.8145749538005902,8931.166666666666,5053.458673687425,-1.1736846085979975,2.6666666666666665,-1.6666666666666665,0,1,1,0,0,Pro,DevTools,US,38,False
A-2789e3,2024-10-31,73,16522,2,6,124,23678,2,10,197,45537,7,15,47.5,0.38,2.0,-4,0,47,22.133333333333333,0.0,32.833333333333336,23.833333333333332,12.35178799472638,3.980530001577786,7824.666666666667,5568.103435341935,1.5619920557810614,2.5,3.5,0,0,0,0,0,Enterprise,FinTech,US,11,False
A-2789e3,2024-11-30,22,1593,4,2,114,21095,6,9,170,31545,7,14,-24.0,-0.208695652173913,3.0,-7,0,77,23.133333333333333,0.0,28.333333333333332,,,,,,,,,0,1,0,0,0,Enterprise,FinTech,US,11,False
A-2789e3,2024-12-31,33,14383,0,3,128,32498,6,10,189,41284,6,15,-14.5,-0.1124031007751938,-3.0,-7,0,108,24.166666666666668,0.0,31.5,47.5,36.062445840513924,-0.4020803154074989,9057.5,10556.397136333968,0.5044808309802715,4.0,-1.0,0,1,0,0,0,Enterprise,FinTech,US,11,False
A-296d7c,2024-02-29,44,19234,4,4,104,37785,6,8,140,44993,8,12,14.0,0.1333333333333333,3.0,-4,0,113,13.766666666666667,0.0,23.333333333333332,42.666666666666664,26.839026311200882,0.0496788992340601,10832.666666666666,8072.943102322309,1.040677882379213,3.6666666666666665,0.3333333333333335,0,0,0,0,0,Enterprise,DevTools,DE,2,False
A-296d7c,2024-04-30,14,6090,3,1,58,25324,7,5,129,45492,9,10,-8.0,-0.135593220338983,1.0,-4,0,174,15.8,0.0,21.5,,,,,,,,,0,1,1,0,0,Enterprise,DevTools,DE,2,False
A-296d7c,2024-05-31,20,6906,2,2,34,12996,5,3,138,50781,11,11,13.0,0.3714285714285714,0.5,-1,0,205,16.833333333333332,0.0,23.0,29.0,21.213203435596427,-0.4242640487119294,12662.0,9294.21153191598,-0.619310199645747,2.5,-0.5,0,0,0,0,0,Enterprise,DevTools,DE,2,False
A-296d7c,2024-06-30,32,8988,0,2,66,21984,5,5,133,47166,11,10,15.0,0.2238805970149253,-2.5,-3,0,235,17.833333333333332,0.0,22.166666666666668,26.0,15.874507866387544,0.3779644491997049,10743.333333333334,7364.443586132855,-0.23835247192337106,2.3333333333333335,-0.3333333333333335,0,0,0,0,0,Enterprise,DevTools,DE,2,False
A-296d7c,2024-07-31,14,7294,0,1,66,23188,2,5,124,48512,9,9,-12.0,-0.1791044776119403,-1.0,-4,0,266,18.866666666666667,0.0,20.666666666666668,27.5,13.30413469565007,-1.0147220615326384,10304.5,6076.757770390392,-0.49541221046748796,2.25,-1.25,0,1,1,0,0,Enterprise,DevTools,DE,2,False
A-296d7c,2024-09-30,26,6422,0,2,40,13716,0,3,106,35700,5,8,19.0,0.4634146341463415,0.0,-1,0,327,20.9,0.0,17.666666666666668,24.8,13.007690033207279,0.09225311371069043,9702.4,5432.113842695126,-0.6038901419209854,2.0,0.0,0,0,0,0,0,Enterprise,DevTools,DE,2,False
A-296d7c,2024-10-31,17,1475,0,2,43,7897,0,4,109,31085,2,9,4.0,0.0909090909090909,0.0,-2,1,358,21.933333333333334,0.0,18.166666666666668,25.0,11.64474130240771,-0.6870053275756812,9155.666666666666,5039.82069786879,-1.5239960160468853,2.0,0.0,0,1,0,0,0,Enterprise,DevTools,DE,2,False
A-297a2d,2023-09-30,13,1092,1,1,31,3855,4,3,47,5310,4,5,4.0,0.125,-0.5,-2,0,148,8.733333333333333,0.0,7.833333333333333,20.5,7.20416546173115,-1.0410642285738858,6195.833333333333,2524.088779474023,-2.0220498473808974,1.6666666666666667,-0.6666666666666667,0,0,1,0,0,Pro,HealthTech,UK,27,False
A-297a2d,2023-10-31,12,2148,0,1,43,6003,4,4,50,6360,4,5,-3.5,-0.0795454545454545,-2.0,-3,0,179,9.766666666666667,0.0,8.333333333333334,,,,,,,,,0,1,1,0,0,Pro,HealthTech,UK,27,False
A-297a2d,2023-11-30,11,3287,5,2,36,6527,6,4,61,9647,9,7,-1.5,-0.0405405405405405,4.5,-2,0,209,10.766666666666667,0.0,10.166666666666666,12.5,0.7071067811865476,-2.121317343563885,1620.0,746.7047609329942,2.232475383824576,1.0,1.0,0,1,0,0,0,Pro,HealthTech,UK,27,False
A-297a2d,2023-12-31,19,7148,4,2,42,12583,9,5,73,16438,13,8,7.5,0.1744186046511628,1.5,-3,0,240,11.8,0.0,12.166666666666666,12.0,1.0,6.9999930000070005,2175.6666666666665,1097.7615102258476,4.529520558414215,1.3333333333333333,0.6666666666666667,0,0,0,0,0,Pro,HealthTech,UK,27,False
A-297a2d,2024-01-31,17,5134,1,2,47,15569,10,6,90,21572,14,10,2.0,0.0416666666666666,-3.5,-4,0,271,12.833333333333334,0.0,15.0,13.75,3.593976442141304,0.9042905951194949,3418.75,2642.803735303349,0.649026628969136,1.5,0.5,0,1,0,0,0,Pro,HealthTech,UK,27,False
A-297a2d,2024-02-29,34,12516,1,3,70,24798,6,7,106,31325,12,11,16.0,0.2253521126760563,-1.5,-4,0,300,13.8,0.0,17.666666666666668,14.4,3.4351128074635335,5.7057789344314385,3761.8,2413.861056481918,3.6266379014922148,1.6,1.4,0,0,0,0,0,Pro,HealthTech,UK,27,False
A-297a2d,2024-05-31,12,4740,0,1,12,4740,0,1,82,29538,6,8,12.0,0.9230769230769232,0.0,0,0,392,16.866666666666667,0.0,13.666666666666666,17.666666666666668,8.57126983980009,-0.6611232771170761,5220.833333333333,4175.410131551949,-0.11515834805896175,1.8333333333333333,-0.8333333333333333,0,0,1,0,0,Pro,HealthTech,UK,27,False
A-297a2d,2024-06-30,12,2532,0,1,24,7272,0,2,75,24922,2,7,6.0,0.24,0.0,-1,0,422,17.866666666666667,0.0,12.5,17.5,8.689073598491383,-0.6329787985656059,5828.833333333333,3691.509199049444,-0.8930854982805341,1.8333333333333333,-0.8333333333333333,0,0,1,0,0,Pro,HealthTech,UK,27,False
A-297a2d,2024-09-30,10,4760,3,1,10,4760,3,1,34,12032,3,3,10.0,0.9090909090909092,3.0,0,0,514,20.933333333333334,0.0,5.666666666666667,17.5,8.689073598491383,-0.8631529071349172,5892.833333333333,3617.518509512656,-0.3131520488537304,1.8333333333333333,-0.8333333333333333,0,0,1,0,0,Pro,HealthTech,UK,27,False
A-297a2d,2024-10-31,10,3050,0,1,20,7810,3,2,44,15082,3,4,5.0,0.238095238095238,-1.5,-1,0,545,21.966666666666665,0.0,7.333333333333333,17.333333333333332,8.846845012017939,-0.8289206484855072,6138.333333333333,3451.4786203403705,-0.8947855896421543,1.6666666666666667,-0.6666666666666667,0,0,1,0,0,Pro,HealthTech,UK,27,False
A-297a2d,2024-11-30,11,1298,1,1,31,9108,4,3,43,11640,4,4,1.0,0.03125,-0.5,-2,0,575,22.966666666666665,0.5333333333333333,7.166666666666667,15.833333333333334,9.261029460414575,-0.521900165860913,5455.333333333333,3613.390799051034,-1.1505352073389397,1.5,-0.5,0,1,1,0,0,Pro,HealthTech,UK,27,False
A-2b9d3e,2023-11-30,49,11279,0,4,68,21023,1,5,91,26188,1,8,39.5,0.572463768115942,-0.5,-1,0,179,10.9,0.0,15.166666666666666,14.833333333333334,9.43221430347438,3.6223374432601525,4816.0,4000.266191142785,1.6156424821664246,1.3333333333333333,2.666666666666667,0,0,0,0,0,Enterprise,EdTech,US,1,False
A-2b9d3e,2023-12-31,33,6912,3,3,82,18191,3,6,117,32183,4,9,8.5,0.1024096385542168,3.0,-3,0,210,11.933333333333334,0.0,19.5,,,,,,,,,0,0,0,0,0,Enterprise,EdTech,US,1,False
A-2b9d3e,2024-01-31,12,6768,0,1,94,24959,3,7,119,37481,4,9,-29.0,-0.3052631578947368,-1.5,-6,0,241,12.966666666666667,0.0,19.833333333333332,41.0,11.313708498984761,-2.5632618552387547,9095.5,3087.935313441653,-0.7537398821519189,3.5,-2.5,0,1,1,0,0,Enterprise,EdTech,US,1,False
A-2b9d3e,2024-02-29,19,5132,1,2,64,18812,4,6,132,39835,5,10,-3.5,-0.0538461538461538,-0.5,-4,0,270,13.933333333333334,0.0,22.0,31.333333333333332,18.556220879622373,-0.6646467914288768,8319.666666666666,2563.8690164151,-1.2433032440481226,2.6666666666666665,-0.6666666666666665,0,1,0,0,0,Enterprise,EdTech,US,1,False
A-2b9d3e,2024-03-31,55,26461,0,4,86,38361,1,6,168,56552,4,12,39.5,0.4540229885057471,-0.5,-2,0,301,14.966666666666667,0.0,28.0,28.25,16.357974609753292,1.6352879254845298,7522.75,2631.0810674194995,7.197896798891218,2.5,1.5,0,0,0,0,0,Enterprise,EdTech,US,1,False
A-2b9d3e,2024-04-30,26,10196,1,3,100,41789,2,8,194,66748,5,14,-11.0,-0.1089108910891089,0.5,-5,0,331,15.966666666666667,0.0,32.333333333333336,33.6,18.541844568434932,-0.40988368563148897,11310.4,8770.598799397907,-0.12706087980554318,2.8,0.20000000000000018,0,1,0,0,0,Enterprise,EdTech,US,1,False
A-2b9d3e,2024-06-30,15,3128,0,2,41,13324,1,5,127,51685,2,10,2.0,0.0476190476190476,-0.5,-3,0,392,18.0,0.0,21.166666666666668,32.333333333333336,16.87206764645835,-1.0273389527117536,11124.666666666666,7857.843461578162,-1.0176668324775913,2.8333333333333335,-0.8333333333333335,0,1,0,0,0,Enterprise,EdTech,US,1,False
A-2b9d3e,2024-07-31,19,8105,0,2,34,11233,0,4,134,53022,2,11,11.5,0.3285714285714285,0.0,-2,0,423,19.033333333333335,0.0,22.333333333333332,26.666666666666668,15.832456116050558,-0.484237324028144,9766.166666666666,8503.860827098868,-0.19534264497576898,2.5,-0.5,0,0,0,0,0,Enterprise,EdTech,US,1,False
A-2b9d3e,2024-09-30,21,8505,0,1,40,16610,0,3,81,29934,1,7,11.5,0.2804878048780488,0.0,-2,0,484,21.066666666666666,0.0,13.5,24.333333333333332,15.74378184130696,-0.21172378753774895,9965.0,8437.466965861258,-0.17303771448637986,2.3333333333333335,-1.3333333333333335,0,0,1,0,0,Enterprise,EdTech,US,1,False
A-2b9d3e,2024-10-31,19,2212,2,2,40,10717,2,3,74,21950,2,7,8.5,0.2073170731707317,2.0,-1,0,515,22.1,0.0,12.333333333333334,25.833333333333332,14.729788412148586,-0.4639124933922987,10254.5,8335.012579474609,-0.9649055622111666,2.3333333333333335,-0.3333333333333335,0,0,0,0,0,Enterprise,EdTech,US,1,False
A-2b9d3e,2024-11-30,31,7189,3,3,71,17906,5,6,105,29139,5,9,11.0,0.1527777777777778,2.0,-3,0,545,23.1,0.0,17.5,25.833333333333332,14.729788412148586,0.35076310476003086,9767.833333333334,8767.92913786754,-0.29412114223204294,2.3333333333333335,0.6666666666666665,0,0,0,0,0,Enterprise,EdTech,US,1,False
A-2b9d3e,2024-12-31,5,400,0,1,55,9801,5,6,95,26411,5,8,-20.0,-0.3571428571428571,-2.5,-5,0,576,24.133333333333333,0.4666666666666667,15.833333333333334,21.833333333333332,5.741660619251785,-2.931787773227733,6555.833333333333,3177.0996469526503,-1.9375638209208212,2.1666666666666665,-1.1666666666666665,0,1,1,0,0,Enterprise,EdTech,US,1,False
A-2bc93d,2023-08-31,11,2849,0,1,53,10969,1,5,134,41281,8,13,-10.0,-0.1851851851851851,-0.5,-4,0,170,8.066666666666666,0.0,22.333333333333332,18.333333333333332,8.453795991545269,-0.8674603069682744,4923.166666666667,3438.595028011682,-0.6032017871156006,1.8333333333333333,-0.8333333333333333,0,1,1,0,0,Basic,HealthTech,US,14,False
A-2bc93d,2023-09-30,14,4925,0,2,59,14142,1,6,126,38394,5,12,-8.5,-0.1416666666666666,-0.5,-4,0,200,9.066666666666666,0.0,21.0,,,,,,,,,0,1,0,0,0,Basic,HealthTech,US,14,False
A-2bc93d,2023-10-31,27,11309,0,2,52,19083,0,5,132,40247,3,12,14.5,0.2735849056603773,0.0,-3,0,231,10.1,0.0,22.0,12.5,2.1213203435596424,6.835362329249256,3887.0,1467.9536777432727,5.056017848161282,1.5,0.5,0,0,0,0,0,Basic,HealthTech,US,14,False
A-2bc93d,2023-11-30,28,10698,0,2,69,26932,0,4,122,37901,1,9,7.5,0.1071428571428571,0.0,-2,0,261,11.1,0.0,20.333333333333332,17.333333333333332,8.504900548115383,1.2541787352059726,6361.0,4409.021660187213,0.983664933692383,1.6666666666666667,0.33333333333333326,0,0,0,0,0,Basic,HealthTech,US,14,False
A-2bc93d,2023-12-31,54,17515,4,5,109,39522,4,6,168,53664,5,11,26.5,0.2409090909090909,4.0,-1,0,292,12.133333333333333,0.0,28.0,20.0,8.755950357709132,3.883073193418883,7445.25,4202.623020210116,2.3960631132459946,1.75,3.25,0,0,0,0,0,Basic,HealthTech,US,14,False
A-2bc93d,2024-01-31,28,11501,1,2,110,39714,5,8,162,58797,5,9,-13.0,-0.1171171171171171,-1.0,-6,0,323,13.166666666666666,0.0,27.0,26.8,16.991174179555692,0.07062489717861754,9459.2,5790.207526505419,0.35262984794599633,2.4,-0.3999999999999999,0,1,0,0,0,Basic,HealthTech,US,14,False
A-2bc93d,2024-02-29,50,6600,2,5,132,35616,7,11,201,62548,7,12,9.0,0.0676691729323308,-0.5,-6,0,352,14.133333333333333,0.0,33.5,27.0,15.20526224699857,1.512634120592425,9799.5,5245.572142292965,-0.609942998132417,2.3333333333333335,2.6666666666666665,0,1,0,0,0,Basic,HealthTech,US,14,False
A-2bc93d,2024-03-31,14,1274,1,2,92,19375,4,9,201,58897,8,14,-25.0,-0.2688172043010752,-0.5,-7,0,383,15.166666666666666,0.0,33.5,33.5,15.332971010211947,-1.2717690991030808,10424.666666666666,4408.230604978223,-2.0758139681388235,3.0,-1.0,0,1,0,0,0,Basic,HealthTech,US,14,False
A-2bc93d,2024-04-30,21,8325,2,4,85,16199,5,10,195,55913,10,16,-11.0,-0.127906976744186,0.5,-6,0,413,16.166666666666668,0.0,32.5,33.5,15.332971010211947,-0.8152366019891543,9816.166666666666,5448.471690911743,-0.2736853104844617,3.0,1.0,0,1,0,0,0,Basic,HealthTech,US,14,False
A-2bc93d,2024-05-31,38,13791,2,3,73,23390,5,8,205,59006,12,17,20.5,0.277027027027027,0.5,-5,0,444,17.2,0.0,34.166666666666664,32.5,16.02186006679624,0.34328096948726006,9318.833333333334,5421.0737466545015,0.8249595697903219,3.3333333333333335,-0.3333333333333335,0,0,0,0,0,Basic,HealthTech,US,14,False
A-2bc93d,2024-06-30,10,1310,0,1,69,23426,4,8,161,42801,8,14,-19.5,-0.2785714285714286,-2.0,-7,0,474,18.2,0.0,26.833333333333332,34.166666666666664,15.980196077228424,-1.5122883998160357,9834.333333333334,5717.410870898354,-1.490942932793458,3.5,-2.5,0,1,1,0,0,Basic,HealthTech,US,14,False
A-2bc93d,2024-07-31,49,17416,1,5,97,32517,3,9,182,48716,8,18,25.0,0.2551020408163265,0.0,-4,1,505,19.233333333333334,0.0,30.333333333333332,26.833333333333332,15.131644546005784,1.4649210886728627,7133.5,5164.272446337433,1.991083953229732,2.8333333333333335,2.1666666666666665,0,0,0,0,0,Basic,HealthTech,US,14,False
A-2d1036,2024-08-31,32,4704,6,2,258,79756,14,10,480,126332,22,15,-81.0,-0.3127413127413127,2.0,-8,0,78,20.1,0.0,80.0,30.333333333333332,17.671068633975327,0.09431611674837424,8119.333333333333,6544.8009187955195,-0.52183914762071,3.3333333333333335,-1.3333333333333335,0,1,0,0,0,Pro,FinTech,US,69,False
A-2d1036,2024-09-30,16,9520,0,1,166,58236,10,7,470,126154,22,16,-59.0,-0.3532934131736527,-5.0,-6,1,108,21.1,0.0,78.33333333333333,,,,,,,,,0,1,1,0,0,Pro,FinTech,US,69,False
